age,workclass,education.num,marital.status,occupation,sex,race,capital.gain,capital.loss,hours.per.week,income,income_prediction,mitigated_prediction
43,Self-emp-not-inc,14,Married-civ-spouse,Transport-moving,Male,White,0,0,51,>50K,>50K,1
72,Private,5,Married-civ-spouse,Exec-managerial,Male,White,0,0,37,>50K,>50K,1
40,Private,10,Married-civ-spouse,Transport-moving,Female,White,0,0,28,<=50K,>50K,0
61,State-gov,11,Widowed,Craft-repair,Female,White,0,0,33,>50K,>50K,1
56,Private,12,Widowed,Farming-fishing,Female,White,0,0,43,<=50K,<=50K,1
32,Local-gov,11,Never-married,Prof-specialty,Female,Asian,0,0,34,<=50K,<=50K,0
73,Private,10,Never-married,Craft-repair,Male,White,0,0,35,>50K,>50K,1
66,Private,13,Divorced,Transport-moving,Female,Asian,0,0,27,>50K,>50K,1
21,Local-gov,7,Widowed,Handlers-cleaners,Male,White,11872,0,57,<=50K,<=50K,0
46,Private,15,Never-married,Machine-op-inspct,Male,White,0,0,35,>50K,>50K,1
39,Self-emp-inc,10,Separated,Craft-repair,Male,Black,0,0,31,<=50K,<=50K,0
42,Private,8,Married-civ-spouse,Tech-support,Female,White,0,0,32,<=50K,<=50K,0
30,Federal-gov,6,Married-civ-spouse,Machine-op-inspct,Female,White,0,0,49,<=50K,<=50K,0
35,Private,5,Never-married,Tech-support,Male,White,0,0,46,<=50K,<=50K,0
50,Private,5,Married-civ-spouse,Sales,Male,White,0,1804,33,<=50K,<=50K,0
33,Private,15,Separated,Exec-managerial,Female,White,0,0,40,>50K,>50K,0
62,Private,14,Divorced,Craft-repair,Male,White,0,0,43,>50K,>50K,1
59,Private,7,Never-married,Machine-op-inspct,Female,White,0,0,31,<=50K,<=50K,0
61,Private,8,Married-civ-spouse,Prof-specialty,Female,White,0,0,21,<=50K,<=50K,0
19,Private,6,Never-married,Tech-support,Male,Asian,0,0,46,<=50K,<=50K,0
72,Private,15,Divorced,Adm-clerical,Male,White,0,2341,32,>50K,>50K,1
52,Private,15,Never-married,Transport-moving,Female,White,0,0,45,>50K,>50K,1
59,Private,15,Divorced,Machine-op-inspct,Female,White,0,0,43,>50K,>50K,1
51,Private,5,Separated,Exec-managerial,Male,White,0,0,40,<=50K,<=50K,0
47,Private,8,Never-married,Craft-repair,Female,White,27720,0,34,<=50K,<=50K,0
72,Private,11,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,32,>50K,>50K,1
30,Self-emp-not-inc,14,Never-married,Craft-repair,Male,White,0,0,26,>50K,>50K,0
30,Private,15,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,32,>50K,<=50K,1
35,Local-gov,10,Married-civ-spouse,Tech-support,Female,White,0,0,46,>50K,>50K,0
49,Private,10,Married-civ-spouse,Machine-op-inspct,Male,Asian,0,0,56,>50K,>50K,1
49,Self-emp-not-inc,15,Never-married,Machine-op-inspct,Female,White,0,0,55,>50K,>50K,1
52,Private,13,Married-civ-spouse,Exec-managerial,Male,White,0,0,41,>50K,>50K,1
56,Private,6,Married-civ-spouse,Exec-managerial,Male,White,0,0,56,>50K,>50K,0
63,Local-gov,8,Never-married,Transport-moving,Male,White,0,0,36,<=50K,<=50K,0
69,Self-emp-inc,9,Never-married,Prof-specialty,Female,Black,0,0,24,<=50K,<=50K,0
46,Private,5,Married-civ-spouse,Craft-repair,Male,White,0,0,63,<=50K,<=50K,0
66,Private,12,Never-married,Farming-fishing,Male,White,0,0,46,>50K,>50K,1
46,Private,12,Never-married,Transport-moving,Male,White,0,0,21,<=50K,<=50K,0
70,Private,10,Married-civ-spouse,Exec-managerial,Female,White,0,0,58,>50K,>50K,1
61,Local-gov,9,Never-married,Farming-fishing,Female,White,0,0,31,<=50K,<=50K,0
74,Private,12,Divorced,Sales,Female,White,0,887,33,<=50K,<=50K,1
33,Private,7,Never-married,Farming-fishing,Male,Black,0,0,52,<=50K,<=50K,0
73,Private,7,Divorced,Tech-support,Male,White,0,0,56,>50K,>50K,1
61,Private,6,Never-married,Machine-op-inspct,Male,Black,0,0,27,<=50K,>50K,0
64,Private,9,Married-civ-spouse,Exec-managerial,Female,White,0,1227,57,>50K,>50K,1
74,Local-gov,7,Never-married,Machine-op-inspct,Female,White,0,0,50,>50K,>50K,1
27,Private,7,Married-civ-spouse,Transport-moving,Male,White,0,0,30,<=50K,<=50K,0
47,Federal-gov,10,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,37,<=50K,<=50K,0
42,Private,12,Married-civ-spouse,Exec-managerial,Male,White,0,0,58,>50K,>50K,1
56,Private,6,Never-married,Exec-managerial,Male,White,0,0,21,<=50K,<=50K,0
37,Private,8,Married-civ-spouse,Adm-clerical,Male,White,0,0,56,>50K,>50K,0
22,Private,15,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,50,>50K,>50K,1
18,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Male,White,37180,0,46,<=50K,<=50K,0
47,Private,5,Never-married,Handlers-cleaners,Male,White,0,0,41,<=50K,<=50K,0
66,Private,5,Divorced,Handlers-cleaners,Male,White,45400,0,63,<=50K,>50K,0
20,Private,14,Never-married,Tech-support,Female,White,0,0,65,<=50K,<=50K,0
62,Private,11,Married-civ-spouse,Craft-repair,Male,White,48951,0,32,>50K,>50K,1
31,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Male,White,0,0,47,>50K,>50K,0
73,Private,5,Divorced,Handlers-cleaners,Female,Black,56262,0,62,<=50K,<=50K,0
47,Self-emp-not-inc,5,Separated,Handlers-cleaners,Male,White,0,0,30,<=50K,<=50K,0
67,Private,8,Married-civ-spouse,Tech-support,Male,White,0,0,42,>50K,>50K,1
21,Private,9,Married-civ-spouse,Adm-clerical,Female,Asian,0,0,52,<=50K,<=50K,0
35,Private,9,Married-civ-spouse,Craft-repair,Male,White,0,0,15,<=50K,>50K,0
54,Self-emp-not-inc,8,Never-married,Prof-specialty,Male,Black,0,0,49,<=50K,>50K,0
42,Self-emp-not-inc,12,Married-civ-spouse,Exec-managerial,Male,White,0,0,26,>50K,>50K,1
65,Private,11,Never-married,Prof-specialty,Female,White,84791,0,42,>50K,<=50K,1
18,Private,13,Married-civ-spouse,Prof-specialty,Male,White,0,0,53,>50K,<=50K,0
70,Private,11,Married-civ-spouse,Transport-moving,Female,White,0,0,11,>50K,<=50K,1
63,Private,14,Married-civ-spouse,Adm-clerical,Male,White,0,2585,49,>50K,>50K,1
32,Private,5,Never-married,Transport-moving,Male,White,0,0,64,<=50K,<=50K,0
26,Private,11,Never-married,Machine-op-inspct,Male,White,0,0,33,<=50K,<=50K,0
32,Private,5,Married-civ-spouse,Farming-fishing,Female,White,0,0,46,<=50K,<=50K,0
66,Private,11,Separated,Tech-support,Male,White,68982,0,56,>50K,<=50K,0
74,Private,14,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,20,>50K,>50K,1
41,Local-gov,12,Never-married,Handlers-cleaners,Male,White,0,0,49,>50K,>50K,1
21,Private,15,Divorced,Craft-repair,Male,White,0,0,52,<=50K,<=50K,0
29,State-gov,13,Married-civ-spouse,Adm-clerical,Female,Asian,0,0,47,<=50K,<=50K,1
54,Private,7,Never-married,Handlers-cleaners,Male,White,0,0,41,>50K,>50K,0
54,Private,8,Never-married,Transport-moving,Male,Black,0,0,27,<=50K,<=50K,0
60,Private,8,Married-civ-spouse,Farming-fishing,Male,White,0,0,56,>50K,>50K,1
23,Private,13,Divorced,Transport-moving,Female,White,0,0,40,<=50K,<=50K,0
56,Private,11,Married-civ-spouse,Prof-specialty,Male,White,0,0,29,>50K,>50K,1
73,Private,7,Never-married,Machine-op-inspct,Male,White,0,0,36,>50K,>50K,1
63,State-gov,14,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,44,>50K,>50K,1
41,Private,9,Never-married,Prof-specialty,Female,White,0,0,21,<=50K,<=50K,0
28,Local-gov,11,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,40,>50K,>50K,0
30,Private,12,Married-civ-spouse,Exec-managerial,Male,White,0,0,34,<=50K,<=50K,0
51,Private,5,Married-civ-spouse,Sales,Male,White,0,0,56,<=50K,>50K,0
42,Private,6,Married-civ-spouse,Tech-support,Male,White,0,0,17,<=50K,<=50K,0
24,Self-emp-not-inc,11,Divorced,Tech-support,Male,White,0,0,51,<=50K,<=50K,0
69,Private,15,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,57,>50K,>50K,1
21,Local-gov,6,Never-married,Farming-fishing,Male,White,0,0,17,<=50K,<=50K,0
25,Private,11,Married-civ-spouse,Adm-clerical,Male,White,0,0,19,>50K,>50K,0
37,Self-emp-not-inc,13,Never-married,Craft-repair,Male,White,0,0,61,>50K,>50K,1
46,Private,15,Divorced,Farming-fishing,Female,White,0,0,29,>50K,>50K,1
71,Private,6,Widowed,Adm-clerical,Male,White,0,0,77,<=50K,>50K,1
70,Private,11,Widowed,Farming-fishing,Male,White,0,0,18,>50K,>50K,1
68,Private,8,Never-married,Exec-managerial,Male,White,62217,0,42,>50K,>50K,1
62,Private,15,Never-married,Farming-fishing,Female,White,0,0,39,>50K,>50K,1
63,Private,6,Married-civ-spouse,Craft-repair,Male,Black,0,0,37,<=50K,>50K,0
27,Private,11,Never-married,Tech-support,Male,Black,0,0,45,<=50K,<=50K,0
60,Private,9,Separated,Farming-fishing,Male,White,0,0,46,>50K,>50K,0
51,Private,5,Married-civ-spouse,Transport-moving,Male,White,0,1362,37,<=50K,<=50K,0
74,Private,9,Divorced,Adm-clerical,Male,White,0,0,27,>50K,>50K,1
43,Private,7,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,52,<=50K,<=50K,0
58,State-gov,11,Divorced,Adm-clerical,Male,White,0,0,47,>50K,>50K,1
66,State-gov,10,Divorced,Tech-support,Female,White,0,0,41,>50K,>50K,1
20,Private,12,Divorced,Farming-fishing,Male,Black,0,0,47,<=50K,<=50K,0
73,State-gov,9,Divorced,Transport-moving,Female,White,0,0,49,<=50K,<=50K,1
23,Private,6,Separated,Farming-fishing,Female,White,75130,0,30,<=50K,<=50K,0
22,Private,13,Divorced,Farming-fishing,Male,White,0,0,46,<=50K,<=50K,0
22,Private,15,Never-married,Handlers-cleaners,Male,White,0,0,33,>50K,>50K,0
71,Local-gov,12,Married-civ-spouse,Exec-managerial,Male,White,0,0,49,>50K,>50K,1
64,Private,10,Married-civ-spouse,Craft-repair,Male,Asian,76955,3574,37,>50K,>50K,1
40,Federal-gov,14,Divorced,Exec-managerial,Female,White,0,0,47,<=50K,<=50K,1
66,Local-gov,11,Married-civ-spouse,Machine-op-inspct,Female,White,0,0,34,>50K,>50K,1
26,Private,13,Married-civ-spouse,Tech-support,Male,White,0,0,47,>50K,>50K,1
52,Private,11,Divorced,Farming-fishing,Male,White,0,0,28,<=50K,>50K,0
37,Private,7,Divorced,Sales,Female,White,0,0,40,<=50K,<=50K,0
66,Private,10,Never-married,Exec-managerial,Female,White,0,0,51,<=50K,<=50K,1
59,Private,15,Married-civ-spouse,Prof-specialty,Female,White,0,2379,45,>50K,>50K,1
52,Private,15,Married-civ-spouse,Sales,Male,White,0,0,42,>50K,>50K,1
67,Private,11,Never-married,Exec-managerial,Male,White,0,0,61,>50K,>50K,1
35,Private,6,Married-civ-spouse,Prof-specialty,Female,White,0,1684,52,<=50K,<=50K,0
34,Private,7,Married-civ-spouse,Tech-support,Female,White,0,0,50,<=50K,<=50K,0
41,Private,8,Married-civ-spouse,Farming-fishing,Male,White,0,0,47,>50K,>50K,0
20,Private,14,Married-civ-spouse,Transport-moving,Male,White,0,0,49,>50K,>50K,0
49,Private,10,Married-civ-spouse,Transport-moving,Male,White,0,0,59,>50K,>50K,0
52,Private,5,Married-civ-spouse,Exec-managerial,Male,White,0,2265,34,<=50K,<=50K,0
55,State-gov,13,Married-civ-spouse,Farming-fishing,Male,White,0,1723,52,>50K,>50K,1
30,Private,9,Never-married,Exec-managerial,Female,White,0,0,44,<=50K,<=50K,0
73,Private,11,Married-civ-spouse,Tech-support,Male,White,91426,0,35,>50K,>50K,1
64,Federal-gov,13,Married-civ-spouse,Prof-specialty,Female,White,15629,0,38,>50K,>50K,1
42,Private,13,Never-married,Farming-fishing,Male,White,0,0,42,>50K,>50K,1
26,Self-emp-not-inc,5,Never-married,Sales,Female,White,12273,0,29,<=50K,<=50K,0
21,Private,5,Married-civ-spouse,Prof-specialty,Female,White,98275,0,50,<=50K,<=50K,0
31,Self-emp-inc,7,Never-married,Sales,Male,White,0,0,38,<=50K,<=50K,0
54,Local-gov,10,Married-civ-spouse,Sales,Male,White,0,0,41,>50K,>50K,1
51,Private,6,Married-civ-spouse,Tech-support,Male,White,0,0,56,<=50K,<=50K,0
28,Private,14,Widowed,Craft-repair,Male,White,0,0,41,<=50K,<=50K,0
58,Local-gov,15,Never-married,Craft-repair,Female,White,0,0,58,>50K,>50K,1
73,Self-emp-inc,5,Divorced,Farming-fishing,Female,White,25343,0,33,<=50K,<=50K,0
20,Self-emp-not-inc,5,Never-married,Machine-op-inspct,Male,White,0,0,26,<=50K,<=50K,0
45,Private,9,Never-married,Adm-clerical,Male,White,0,0,36,<=50K,<=50K,0
46,Self-emp-inc,8,Married-civ-spouse,Craft-repair,Male,White,0,0,6,<=50K,<=50K,0
26,Private,5,Married-civ-spouse,Farming-fishing,Female,White,0,0,50,<=50K,<=50K,0
20,Private,8,Divorced,Sales,Male,White,0,0,27,<=50K,<=50K,0
42,Private,7,Never-married,Transport-moving,Male,White,0,0,32,<=50K,<=50K,0
51,Private,6,Married-civ-spouse,Craft-repair,Male,Asian,0,0,48,<=50K,<=50K,0
29,Private,13,Never-married,Tech-support,Male,Asian,0,0,41,<=50K,<=50K,0
59,Private,15,Married-civ-spouse,Farming-fishing,Male,Black,0,1579,34,>50K,>50K,1
26,Private,5,Divorced,Adm-clerical,Female,White,0,0,15,<=50K,<=50K,0
32,Private,11,Never-married,Exec-managerial,Male,White,0,0,55,<=50K,<=50K,0
57,Local-gov,8,Never-married,Machine-op-inspct,Male,White,0,0,48,>50K,>50K,1
42,Private,9,Married-civ-spouse,Sales,Female,White,0,0,64,<=50K,<=50K,1
22,Private,14,Married-civ-spouse,Sales,Female,White,0,1094,32,>50K,>50K,0
28,Private,9,Divorced,Exec-managerial,Male,White,0,0,22,<=50K,<=50K,0
51,Private,5,Married-civ-spouse,Craft-repair,Male,White,79604,0,51,<=50K,<=50K,0
41,Private,10,Married-civ-spouse,Transport-moving,Male,White,0,0,37,<=50K,<=50K,0
32,Private,13,Never-married,Exec-managerial,Male,White,0,0,47,>50K,<=50K,0
55,Private,6,Divorced,Transport-moving,Male,Black,0,0,59,>50K,>50K,0
25,State-gov,11,Married-civ-spouse,Sales,Male,White,0,0,44,<=50K,<=50K,0
22,Private,10,Divorced,Adm-clerical,Male,White,0,0,42,<=50K,<=50K,0
65,Private,9,Never-married,Craft-repair,Female,Black,0,0,42,>50K,>50K,1
43,Private,8,Married-civ-spouse,Farming-fishing,Male,White,0,0,20,<=50K,>50K,0
35,Private,8,Never-married,Sales,Female,White,0,0,53,<=50K,<=50K,0
23,Private,10,Married-civ-spouse,Exec-managerial,Male,White,0,0,54,<=50K,>50K,0
54,Private,8,Married-civ-spouse,Transport-moving,Female,White,0,0,46,>50K,>50K,1
65,Private,9,Married-civ-spouse,Transport-moving,Female,Black,0,0,21,<=50K,>50K,1
30,Private,10,Married-civ-spouse,Sales,Female,White,0,0,38,<=50K,<=50K,0
45,Private,9,Never-married,Sales,Female,White,0,0,57,<=50K,<=50K,0
22,Private,11,Married-civ-spouse,Adm-clerical,Female,White,0,0,33,<=50K,<=50K,0
30,Federal-gov,13,Never-married,Adm-clerical,Male,White,0,0,54,<=50K,<=50K,0
34,Private,14,Married-civ-spouse,Handlers-cleaners,Male,Asian,0,0,40,<=50K,<=50K,1
67,Private,11,Married-civ-spouse,Exec-managerial,Male,White,0,0,48,>50K,>50K,1
57,Private,11,Divorced,Tech-support,Female,White,0,0,35,<=50K,<=50K,1
62,State-gov,8,Never-married,Exec-managerial,Female,White,0,0,41,<=50K,<=50K,0
